"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-06-30,3089,"Cerro Gordo","IA","Mason City",985,102900,0.00586510263929619,0.0127952755905512,0.00783545543584721,,,"2017-12","2017-Q4",103900,-0.00962463907603465,"2017-11"
2018-06-30,909,"Camden","MO",,986,202400,0.0227387569479535,0.0669478123352662,0.103598691384951,,,"2018-06","2018-Q2",202400,0,"2018-06"
2018-06-30,1754,"Hancock","MS","Gulfport",987,147300,0.0116758241758242,0.0264808362369338,0.176517571884984,,,"2010-08","2010-Q3",161100,-0.0856610800744879,"2009-11"
2018-06-30,152,"Dunn","WI","Menomonie",988,153900,0.0065402223675605,0.0205570291777188,0.0709812108559499,,,"2018-06","2018-Q2",153900,0,"2018-06"
2018-06-30,3036,"Sweetwater","WY","Rock Springs",989,219900,0.0027359781121751,0.00319343065693431,-0.00317316409791478,,,"2017-03","2017-Q1",222200,-0.0103510351035104,"2016-06"
2018-06-30,2566,"Sullivan","NH","Claremont",990,176300,0.00398633257403189,0.0126364158529581,0.0438129070455891,,,"2006-07","2006-Q3",193400,-0.0884177869700103,"2005-02"
2018-06-30,1614,"Chilton","AL","Birmingham",991,115000,-0.00173611111111111,0.000870322019147084,0.0258697591436218,,,"2018-05","2018-Q2",115200,-0.00173611111111111,"2018-05"
2018-06-30,2343,"Highland","OH",,992,96000,0.00208768267223382,0.00734522560335782,0.044613710554951,,,"2007-06","2007-Q2",96200,-0.00207900207900208,"2007-05"
2018-06-30,2042,"Stevens","WA","Spokane",993,168900,0.00775656324582339,0.00715563506261181,0.00896057347670251,,,"2017-12","2017-Q4",180700,-0.0653016048699502,"2017-07"
2018-06-30,3288,"Charlottesville City","VA","Charlottesville",994,283000,-0.0017636684303351,-0.00945047252362618,0.028343023255814,,,"2018-02","2018-Q1",289500,-0.0224525043177893,"2017-12"
2018-06-30,1205,"Miller","AR","Texarkana",995,105800,0.00857959961868446,0.04031465093412,0.147505422993492,,,"2018-06","2018-Q2",105800,0,"2018-06"
2018-06-30,1185,"McKean","PA","Bradford",996,61900,-0.00161290322580645,0,0.00324149108589951,,,"2018-05","2018-Q2",62000,-0.00161290322580645,"2018-02"
2018-06-30,1254,"Nelson","KY","Bardstown",997,152700,0.00196850393700787,0.0152925531914894,0.108932461873638,,,"2018-06","2018-Q2",152700,0,"2018-06"
2018-06-30,1910,"Madison","OH","Columbus",998,155700,0.00386847195357834,0.00907323395981854,0.033178500331785,,,"2018-06","2018-Q2",155700,0,"2018-06"
2018-06-30,2713,"Habersham","GA","Cornelia",999,141400,0.0107219442458899,0.0238957277335264,0.0876923076923077,,,"2018-06","2018-Q2",141400,0,"2018-06"
2018-06-30,1497,"Wilson","TX","San Antonio",1000,249000,-0.00320256204963971,-0.00320256204963971,0.0546378653113088,,,"2018-04","2018-Q2",250400,-0.00559105431309904,"2018-03"
2018-06-30,1954,"Orleans","NY","Rochester",1001,102000,0.00591715976331361,0.02,0.108695652173913,,,"2018-06","2018-Q2",102000,0,"2018-06"
2018-06-30,1926,"Mecosta","MI","Big Rapids",1002,97400,0.00205761316872428,0.0177638453500522,0.0968468468468468,,,"2018-06","2018-Q2",97400,0,"2018-06"
2018-06-30,902,"Butler","MO","Poplar Bluff",1003,117000,-0.010989010989011,-0.0266222961730449,0.0121107266435986,,,"2018-03","2018-Q1",120200,-0.0266222961730449,"2017-11"
2018-06-30,897,"Burnet","TX",,1004,194600,0.00102880658436214,0.00516528925619835,0.0209863588667366,,,"2018-06","2018-Q2",194600,0,"2018-06"
2018-06-30,2811,"Muscatine","IA","Muscatine",1005,143400,0.00561009817671809,0.0163004961020553,0.0693512304250559,,,"2018-06","2018-Q2",143400,0,"2018-06"
2018-06-30,1025,"Fulton","OH","Toledo",1006,133200,0.000751314800901578,0.00832702498107494,0.0488188976377953,,,"2018-06","2018-Q2",133200,0,"2018-06"
2018-06-30,1731,"Gratiot","MI","Alma",1007,85200,0.00235294117647059,0.00947867298578199,0.0518518518518519,,,"2018-06","2018-Q2",85200,0,"2018-06"
2018-06-30,413,"Bryan","OK","Durant",1008,103300,0.00584225900681597,0.0227722772277228,0.098936170212766,,,"2018-06","2018-Q2",103300,0,"2018-06"
2018-06-30,2541,"Sequoyah","OK","Fort Smith",1009,88700,0.00339366515837104,0.0301974448315912,0.132822477650064,,,"2018-06","2018-Q2",88700,0,"2018-06"
2018-06-30,1798,"Jackson","IN","Seymour",1010,125300,0.0080450522928399,0.0262080262080262,0.08578856152513,,,"2018-06","2018-Q2",125300,0,"2018-06"
2018-06-30,946,"Coffee","GA","Douglas",1011,82000,0.00244498777506112,0.0173697270471464,0.137309292649098,,,"2006-09","2006-Q3",82900,-0.0108564535585042,"2006-06"
2018-06-30,1336,"Preble","OH",,1012,114200,0.00972590627763042,0.041970802919708,0.190823774765381,,,"2010-10","2010-Q4",140200,-0.185449358059914,
2018-06-30,2762,"Kandiyohi","MN","Willmar",1013,153900,-0.00323834196891192,-0.00452781371280724,0.0657894736842105,,,"2018-04","2018-Q2",154900,-0.00645577792123951,"2018-03"
2018-06-30,1316,"Pettis","MO","Sedalia",1014,96600,-0.0112589559877175,0.0431965442764579,0.162454873646209,,,"2018-05","2018-Q2",97700,-0.0112589559877175,"2018-05"
2018-06-30,1052,"Greene","AR","Paragould",1015,101300,0.00297029702970297,0.0232323232323232,0.120575221238938,,,"2012-07","2012-Q3",105800,-0.0425330812854442,"2012-04"
2018-06-30,1385,"Shelby","KY","Louisville/Jefferson County",1016,185800,0.00161725067385445,0.00650054171180932,0.0153005464480874,,,"2017-10","2017-Q4",186700,-0.0048205677557579,"2017-09"
2018-06-30,2625,"Avoyelles","LA",,1017,85100,-0.00467836257309942,0.00117647058823529,0.0584577114427861,,,"2018-05","2018-Q2",85500,-0.00467836257309942,"2018-04"
2018-06-30,3030,"Shenandoah","VA",,1018,179600,0.00335195530726257,0.0101237345331834,0.00335195530726257,,,"2006-10","2006-Q4",214400,-0.162313432835821,"2005-02"
2018-06-30,749,"Tioga","PA",,1019,123600,0.0024330900243309,0.0164473684210526,0.108520179372197,,,"2018-06","2018-Q2",123600,0,"2018-06"
2018-06-30,2022,"Shawano","WI","Shawano",1020,114800,0.00525394045534151,0.00967458223394899,0.0407978241160471,,,"2004-10","2004-Q4",115000,-0.00173913043478261,"2004-09"
2018-06-30,997,"Dubois","IN","Jasper",1021,145700,0.00275292498279422,0.0125086865879083,0.0681818181818182,,,"2018-06","2018-Q2",145700,0,"2018-06"
2018-06-30,2388,"Lawrence","TN","Lawrenceburg",1022,96800,0.0020703933747412,0.0125523012552301,0.0852017937219731,,,"2018-06","2018-Q2",96800,0,"2018-06"
2018-06-30,612,"Logan","OK","Oklahoma City",1023,151900,0.00662690523525513,0.0133422281521014,0.0249662618083671,,,"2018-06","2018-Q2",151900,0,"2018-06"
2018-06-30,2784,"Marinette","WI","Marinette",1024,98700,-0.00101214574898785,-0.00303030303030303,0.0422386483632524,,,"2003-03","2003-Q1",109700,-0.100273473108478,"2002-10"
2018-06-30,3038,"Tallapoosa","AL",,1025,115700,-0.000863557858376511,0.0078397212543554,0.0673431734317343,,,"2018-05","2018-Q2",115800,-0.000863557858376511,"2018-05"
2018-06-30,2570,"Suwannee","FL",,1026,124200,0.00161290322580645,0.0072992700729927,0.0324189526184539,,,"2006-11","2006-Q4",149100,-0.167002012072435,"2005-11"
2018-06-30,856,"Baxter","AR","Mountain Home",1027,128100,0.00391849529780564,0.0248,0.0865139949109415,,,"2007-01","2007-Q1",130900,-0.0213903743315508,"2006-06"
2018-06-30,2250,"Delaware","OK",,1028,152200,-0.00131233595800525,0.003295978905735,0.0474879559532003,,,"2018-05","2018-Q2",152400,-0.00131233595800525,"2018-04"
2018-06-30,286,"Polk","GA","Cedartown",1029,90200,0.00894854586129754,0.025,0.101343101343101,,,"2005-01","2005-Q1",112700,-0.199645075421473,
2018-06-30,1301,"Ottawa","OH","Port Clinton",1030,132000,-0.00677200902934537,-0.00452488687782805,-0.0171258376768429,,,"2017-10","2017-Q4",136400,-0.032258064516129,"2017-04"
2018-06-30,2085,"Wharton","TX","El Campo",1031,129500,0.00856697819314642,0.026148969889065,0.0528455284552846,,,"2018-06","2018-Q2",129500,0,"2018-06"
2018-06-30,2445,"Montrose","CO","Montrose",1032,224200,0.00178731009830206,-0.0149384885764499,-0.022667829119442,,,"2017-12","2017-Q4",239600,-0.0642737896494157,"2017-04"
2018-06-30,633,"Mayes","OK",,1033,107600,0.00186219739292365,0.00938086303939963,0.0674603174603175,,,"2018-06","2018-Q2",107600,0,"2018-06"
2018-06-30,468,"Davie","NC","Winston-Salem",1034,160800,0.00311915159076731,0.005,-0.0242718446601942,,,"2017-06","2017-Q2",164800,-0.0242718446601942,"2017-03"
2018-06-30,2079,"Webster","LA","Shreveport",1035,50700,-0.0136186770428016,-0.0397727272727273,-0.145025295109612,,,"2017-06","2017-Q2",59300,-0.145025295109612,"2015-03"
2018-06-30,2461,"Okanogan","WA",,1036,163500,0.000611995104039168,-0.00486914181375533,0.0487491982039769,,,"2018-03","2018-Q1",164300,-0.00486914181375533,"2018-03"
2018-06-30,2290,"Franklin","TN","Tullahoma",1037,120500,0.00333055786844296,-0.000829187396351575,0.0211864406779661,,,"2018-01","2018-Q1",122700,-0.0179299103504482,"2017-10"
2018-06-30,1323,"Pierce","WI","Minneapolis-St Paul",1038,201000,0.005,0.0110663983903421,0.0452418096723869,,,"2018-06","2018-Q2",201000,0,"2018-06"
2018-06-30,2367,"Kittitas","WA","Ellensburg",1039,280300,-0.00142500890630566,0.00501972032986734,0.134817813765182,,,"2018-05","2018-Q2",280700,-0.00142500890630566,"2018-05"
2018-06-30,885,"Bonner","ID","Sandpoint",1040,269100,0.00372995151063036,0.0139412207987943,0.0135593220338983,,,"2018-01","2018-Q1",271700,-0.00956937799043062,"2017-12"
2018-06-30,2759,"Jim Wells","TX","Alice",1041,94000,-0.0031813361611877,-0.00529100529100529,0.0162162162162162,,,"2017-10","2017-Q4",95400,-0.0146750524109015,"2017-08"
2018-06-30,1202,"Mercer","OH","Celina",1042,145600,0.00206469373709566,0.00413793103448276,0.037776193870278,,,"2014-03","2014-Q1",168900,-0.137951450562463,"2013-01"
2018-06-30,2170,"Campbell","TN","Knoxville",1043,96000,0.00208768267223382,0.00418410041841004,0.0774410774410774,,,"2018-06","2018-Q2",96000,0,"2018-06"
2018-06-30,2995,"Pasquotank","NC","Elizabeth City",1044,141800,0.00353857041755131,0.00424929178470255,-0.00421348314606742,,,"2007-05","2007-Q2",163100,-0.130594727161251,"2005-11"
2018-06-30,2406,"Marshall","IA","Marshalltown",1045,98700,-0.00303030303030303,-0.00604229607250755,0.00203045685279188,,,"2018-01","2018-Q1",99600,-0.00903614457831325,"2017-11"
2018-06-30,278,"Pike","MS","McComb",1046,111300,0.0118181818181818,0.0267527675276753,0.0539772727272727,,,"2018-06","2018-Q2",111300,0,"2018-06"
2018-06-30,1105,"Howell","MO","West Plains",1047,115300,0.00435540069686411,0.0149647887323944,0.0597426470588235,,,"2018-06","2018-Q2",115300,0,"2018-06"
2018-06-30,2920,"Des Moines","IA","Burlington",1048,89900,0.00334821428571429,0.0112485939257593,0.0766467065868263,,,"2018-06","2018-Q2",89900,0,"2018-06"
2018-06-30,1806,"Jackson","NC","Cullowhee",1049,185000,-0.00484131253362023,-0.00215749730312837,0.0109289617486339,,,"2007-05","2007-Q2",208300,-0.111857897263562,"2006-03"
2018-06-30,3006,"Rio Arriba","NM","Espanola",1050,171400,-0.00464576074332172,0.00468933177022274,0.0489596083231334,,,"2010-03","2010-Q1",190500,-0.100262467191601,
2018-06-30,1993,"Ravalli","MT",,1051,194900,0.00984455958549223,0.0209533787323206,0.0603917301414581,,,"2018-06","2018-Q2",194900,0,"2018-06"
2018-06-30,1716,"Fremont","WY","Riverton",1052,218900,0.00829111008751727,0.0267354596622889,0.0595353339787028,,,"2018-06","2018-Q2",218900,0,"2018-06"
2018-06-30,318,"Tift","GA","Tifton",1053,119300,-0.00250836120401338,-0.00583333333333333,0.00167926112510495,,,"2017-11","2017-Q4",122600,-0.0269168026101142,"2017-07"
2018-06-30,2311,"Guernsey","OH","Cambridge",1054,91100,0.00441014332965821,0.0110987791342952,0.0270574971815107,,,"2018-06","2018-Q2",91100,0,"2018-06"
2018-06-30,2464,"Okmulgee","OK","Tulsa",1055,61100,-0.00163398692810458,-0.0032626427406199,0.0626086956521739,,,"2018-03","2018-Q1",61300,-0.0032626427406199,"2018-03"
2018-06-30,2990,"Okeechobee","FL","Okeechobee",1056,121400,0.0340715502555366,0.0593368237347295,0.0262045646661031,,,"2006-07","2006-Q3",174100,-0.302699597932223,"2005-02"
2018-06-30,1482,"Warren","TN","McMinnville",1057,96800,0.00519210799584631,0.0157397691500525,0.0962627406568516,,,"2018-06","2018-Q2",96800,0,"2018-06"
2018-06-30,211,"Knox","ME",,1058,222800,0.00224921277552856,0.01318781264211,0.0650095602294455,,,"2018-06","2018-Q2",222800,0,"2018-06"
2018-06-30,1394,"Snyder","PA","Selinsgrove",1059,151900,0.00264026402640264,0.00930232558139535,0.0454232622161046,,,"2008-06","2008-Q2",157600,-0.0361675126903553,"2008-04"
2018-06-30,1248,"Murray","GA","Dalton",1060,118600,0.010221465076661,0.0277296360485269,0.0870760769935839,,,"2004-12","2004-Q4",120800,-0.0182119205298013,"2004-11"
2018-06-30,3172,"Natchitoches","LA","Natchitoches",1061,126500,-0.00550314465408805,0.00957701516360734,0.128456735057984,,,"2018-04","2018-Q2",127300,-0.00628436763550668,"2018-04"
2018-06-30,1315,"Person","NC","Durham",1062,141000,0.00858369098712446,0.0314557425018288,0.0538116591928251,,,"2018-06","2018-Q2",141000,0,"2018-06"
2018-06-30,1164,"Marion","IL","Centralia",1063,37000,0.002710027100271,0.00543478260869565,0.0481586402266289,,,"2014-11","2014-Q4",52000,-0.288461538461538,
2018-06-30,505,"Essex","NY",,1064,157300,0.00639795265515035,0.0154938670109748,0.0715258855585831,,,"2018-06","2018-Q2",157300,0,"2018-06"
2018-06-30,2330,"Harrison","IN","Louisville/Jefferson County",1065,147300,0.00683526999316473,0.0271966527196653,0.105855855855856,,,"2018-06","2018-Q2",147300,0,"2018-06"
2018-06-30,1450,"Upshur","TX","Longview",1066,136900,0.00810014727540501,0.0186011904761905,0.04106463878327,,,"2018-06","2018-Q2",136900,0,"2018-06"
2018-06-30,2816,"Nez Perce","ID","Lewiston",1067,213100,0.00756501182033097,0.025012025012025,0.0956298200514139,,,"2018-06","2018-Q2",213100,0,"2018-06"
2018-06-30,1632,"Clinton","PA","Lock Haven",1068,136300,0.0014695077149155,0.00368188512518409,0.0310136157337368,,,"2018-06","2018-Q2",136300,0,"2018-06"
2018-06-30,652,"Mower","MN","Austin",1069,99800,0.00910010111223458,0.0363447559709242,0.136674259681093,,,"2018-06","2018-Q2",99800,0,"2018-06"
2018-06-30,1093,"Hendry","FL","Clewiston",1070,112300,-0.000889679715302491,0.0117117117117117,0.0705433746425167,,,"2006-11","2006-Q4",173700,-0.353483016695452,"2005-03"
2018-06-30,2231,"Crawford","KS","Pittsburg",1071,74700,0.00268456375838926,0.00403225806451613,0.033195020746888,,,"2004-11","2004-Q4",83700,-0.10752688172043,"2002-01"
2018-06-30,2185,"Cheatham","TN","Nashville",1072,185700,0.00107816711590297,0.00814332247557003,0.0790238233585125,,,"2018-06","2018-Q2",185700,0,"2018-06"
2018-06-30,2245,"Defiance","OH","Defiance",1073,102600,0.00391389432485323,0.0301204819277108,0.0544707091469681,,,"2018-06","2018-Q2",102600,0,"2018-06"
2018-06-30,109,"Cass","IN","Logansport",1074,78200,0.0371352785145889,0.125179856115108,0.247208931419458,,,"2018-06","2018-Q2",78200,0,"2018-06"
2018-06-30,2956,"Livingston","IL","Pontiac",1075,90500,0.00110619469026549,-0.0044004400440044,0.0237556561085973,,,"2004-05","2004-Q2",92700,-0.0237324703344121,"2004-02"
2018-06-30,2208,"Colleton","SC",,1076,114500,0.0105913503971756,0.034327009936766,0.0904761904761905,,,"2018-06","2018-Q2",114500,0,"2018-06"
2018-06-30,2602,"Woodford","IL","Peoria",1077,152900,0.00658327847267939,0.0139257294429708,0.00924092409240924,,,"2013-02","2013-Q1",162700,-0.0602335586969883,
2018-06-30,2383,"Lawrence","MO",,1078,99400,0.0132517838939857,0.0375782881002088,0.0887185104052574,,,"2018-06","2018-Q2",99400,0,"2018-06"
2018-06-30,2199,"Chippewa","MI","Sault Ste. Marie",1079,84700,0.00236686390532544,0.00236686390532544,0.0204819277108434,,,"2004-06","2004-Q2",85200,-0.00586854460093897,"2004-05"
2018-06-30,867,"Benton","MN","St. Cloud",1080,180300,0.00613839285714286,0.0169204737732657,0.0415944540727903,,,"2018-06","2018-Q2",180300,0,"2018-06"
2018-06-30,209,"Knox","IN","Vincennes",1081,79400,0.00761421319796954,0.0352020860495437,0.108938547486034,,,"2018-06","2018-Q2",79400,0,"2018-06"
2018-06-30,455,"Cooke","TX","Gainesville",1082,134900,0.00822122571001495,0.0173453996983409,0.0416988416988417,,,"2018-06","2018-Q2",134900,0,"2018-06"
2018-06-30,1680,"Douglas","WA","Wenatchee",1083,318800,-0.00187852222917971,-0.00375,0.0401305057096248,,,"2018-01","2018-Q1",323800,-0.0154416306361952,"2017-12"
2018-06-30,1704,"Fayette","TN","Memphis",1084,199400,0.00352289884247609,0.0168281489036206,0.112723214285714,,,"2018-06","2018-Q2",199400,0,"2018-06"
2018-06-30,153,"Dyer","TN","Dyersburg",1085,78700,-0.0137844611528822,0.0479360852197071,0.0736698499317872,,,"2018-05","2018-Q2",79800,-0.0137844611528822,"2018-05"
2018-06-30,2972,"Montgomery","IN","Crawfordsville",1086,111400,-0.0017921146953405,0.0118074477747502,0.108457711442786,,,"2018-05","2018-Q2",111600,-0.0017921146953405,"2018-04"
2018-06-30,409,"Brown","TX","Brownwood",1087,83900,-0.0198598130841121,-0.0117785630153121,0.0269277845777234,,,"2017-10","2017-Q4",86200,-0.0266821345707657,"2017-08"
2018-06-30,829,"Amador","CA",,1088,301300,0,-0.00231788079470199,0.100036509675064,,,"2006-01","2006-Q1",364600,-0.173614920460779,"2004-11"
2018-06-30,2164,"Caldwell","TX","Austin",1089,141400,0.00497512437810945,0.0158045977011494,0.0720242608036391,,,"2018-06","2018-Q2",141400,0,"2018-06"
2018-06-30,2077,"Webster","IA","Fort Dodge",1090,84600,0.0023696682464455,0.00954653937947494,0.0790816326530612,,,"2018-06","2018-Q2",84600,0,"2018-06"
2018-06-30,1341,"Putnam","IN","Indianapolis",1091,133700,0.00450788880540947,0.0245210727969349,0.0764895330112721,,,"2018-06","2018-Q2",133700,0,"2018-06"
2018-06-30,502,"Erath","TX","Stephenville",1092,131000,0.00152905198776758,0.00846805234795997,0.0522088353413655,,,"2018-06","2018-Q2",131000,0,"2018-06"
2018-06-30,1111,"Isanti","MN","Minneapolis-St Paul",1093,190700,0.0132837407013815,0.0443592552026287,0.0985023041474654,,,"2006-11","2006-Q4",195400,-0.0240532241555783,"2006-03"
2018-06-30,1418,"Talbot","MD","Easton",1094,304000,0.00429468120251074,0.0140093395597065,0.0371886728079154,,,"2006-08","2006-Q3",363800,-0.164376030786146,"2005-04"
2018-06-30,1625,"Clinton","IL","St. Louis",1095,113000,-0.00790166812993854,-0.0131004366812227,-0.0131004366812227,,,"2017-07","2017-Q3",114700,-0.014821272885789,"2017-04"
2018-06-30,1277,"Oconto","WI","Green Bay",1096,141200,-0.000707714083510262,0.00070871722182849,0.0451517394522576,,,"2018-01","2018-Q1",142100,-0.00633356790992259,"2017-12"
2018-06-30,2600,"Williams","OH",,1097,93100,0.00215285252960172,0.00431499460625674,0.0264608599779493,,,"2006-10","2006-Q4",93300,-0.00214362272240086,"2006-07"
2018-06-30,1483,"Warren","VA","Washington",1098,207300,0.00777831793874575,0.0196753566158387,0.0287841191066998,,,"2006-04","2006-Q2",258800,-0.198995363214838,"2005-01"
2018-06-30,1899,"Madison","ID","Rexburg",1099,224400,0.00223313979455114,0.0117222723174031,0.059990552668871,,,"2018-06","2018-Q2",224400,0,"2018-06"
2018-06-30,2485,"Pontotoc","OK","Ada",1100,94100,-0.00423280423280423,0.00426894343649947,0.12291169451074,,,"2018-04","2018-Q2",94700,-0.00633579725448786,"2018-04"
2018-06-30,593,"Latah","ID","Moscow",1101,235200,-0.00968421052631579,-0.0163111668757842,-0.0388230486309767,,,"2017-11","2017-Q4",254000,-0.0740157480314961,"2017-03"
2018-06-30,1047,"Graham","AZ","Safford",1102,151400,0.000660938532716457,0.00331345261762757,0.0161073825503356,,,"2007-11","2007-Q4",165100,-0.0829800121138704,"2006-11"
2018-06-30,2610,"Alexander","NC","Hickory",1103,140000,0.00430416068866571,0.0108303249097473,0.0362694300518135,,,"2018-06","2018-Q2",140000,0,"2018-06"
2018-06-30,2167,"Calloway","KY","Murray",1104,128800,0,0.0046801872074883,0.0222222222222222,,,"2018-06","2018-Q2",128800,0,"2018-06"
2018-06-30,2374,"Lagrange","IN",,1105,159100,0.00252047889098929,0.0108005082592122,0.0480895915678524,,,"2018-06","2018-Q2",159100,0,"2018-06"
2018-06-30,2939,"Huntington","IN","Huntington",1106,93800,-0.00318809776833156,0.0129589632829374,0.084393063583815,,,"2018-05","2018-Q2",94100,-0.00318809776833156,"2018-05"
2018-06-30,473,"Delta","MI","Escanaba",1107,94000,-0.00106269925611052,0.00106496272630458,0.0502793296089385,,,"2018-04","2018-Q2",94200,-0.00212314225053079,"2018-04"
2018-06-30,826,"Alcorn","MS","Corinth",1108,100000,0.0245901639344262,0.0822510822510823,0.158748551564311,,,"2018-06","2018-Q2",100000,0,"2018-06"
2018-06-30,1621,"Clatsop","OR","Astoria",1109,285800,0.00669249735822473,0.0181688635553972,0.062453531598513,,,"2018-06","2018-Q2",285800,0,"2018-06"
2018-06-30,1222,"Monroe","MS",,1110,79400,0.0101781170483461,0.0392670157068063,0.0558510638297872,,,"2018-06","2018-Q2",79400,0,"2018-06"
2018-06-30,3192,"Scotts Bluff","NE","Scottsbluff",1111,122800,0.00986842105263158,0.0522707797772065,0.151969981238274,,,"2018-06","2018-Q2",122800,0,"2018-06"
2018-06-30,639,"Miami","IN","Peru",1112,76300,0.0119363395225464,0.00659630606860158,0.085348506401138,,,"2005-09","2005-Q3",83000,-0.0807228915662651,"2005-05"
2018-06-30,390,"Boone","AR","Harrison",1113,110900,-0.000900900900900901,0.0127853881278539,0.0777453838678328,,,"2018-04","2018-Q2",111100,-0.0018001800180018,"2018-04"
2018-06-30,2671,"Coshocton","OH","Coshocton",1114,88900,0.00225479143179256,0.00451977401129944,0.0218390804597701,,,"2018-06","2018-Q2",88900,0,"2018-06"
2018-06-30,2930,"Gloucester","VA","Virginia Beach",1115,220300,0,0.000454132606721163,0.00547695116385212,,,"2007-05","2007-Q2",242100,-0.0900454357703428,"2006-01"
2018-06-30,546,"Green","WI","Madison",1116,161600,0.0062266500622665,0.0358974358974359,0.100068073519401,,,"2018-06","2018-Q2",161600,0,"2018-06"
2018-06-30,1115,"Jasper","IA","Newton",1117,129200,0.00388500388500389,0.0197316495659037,0.124456048738033,,,"2018-06","2018-Q2",129200,0,"2018-06"
2018-06-30,1013,"Finney","KS","Garden City",1118,148400,-0.00536193029490617,-0.00469483568075117,0.06,,,"2018-04","2018-Q2",149600,-0.00802139037433155,"2018-03"
2018-06-30,2787,"Matagorda","TX","Bay City",1119,137500,0.00732600732600733,0.0238272524199553,0.07421875,,,"2018-06","2018-Q2",137500,0,"2018-06"
2018-06-30,484,"Dodge","NE","Fremont",1120,131100,0.00768639508070715,0.0258215962441315,0.097071129707113,,,"2018-06","2018-Q2",131100,0,"2018-06"
2018-06-30,1189,"McLeod","MN","Hutchinson",1121,166400,0.0054380664652568,0.020232985898222,0.0680359435173299,,,"2018-06","2018-Q2",166400,0,"2018-06"
2018-06-30,3167,"Independence","AR","Batesville",1122,94200,-0.00527983104540655,-0.00842105263157895,0.0489977728285078,,,"2018-04","2018-Q2",95300,-0.0115424973767051,"2018-03"
2018-06-30,1399,"Steele","MN","Owatonna",1123,163200,0.00122699386503067,0.003690036900369,0.0743910467412772,,,"2018-06","2018-Q2",163200,0,"2018-06"
2018-06-30,1405,"Summit","UT","Summit Park",1124,638000,-0.00715841892312481,-0.00140867115354516,0.012216404886562,,,"2018-04","2018-Q2",643100,-0.00793033742808272,"2018-03"
2018-06-30,327,"Ware","GA","Waycross",1125,75200,-0.0271668822768435,-0.0358974358974359,-0.00529100529100529,,,"2007-05","2007-Q2",78600,-0.0432569974554707,"2006-06"
2018-06-30,961,"Cowley","KS","Arkansas City-Winfield",1126,71900,0.00139275766016713,0.0198581560283688,0.0450581395348837,,,"2005-01","2005-Q1",73900,-0.027063599458728,"2004-09"
2018-06-30,824,"Albany","WY","Laramie",1127,227200,0.00843320017754106,0.0220422852001799,0.0503929727230698,,,"2018-06","2018-Q2",227200,0,"2018-06"
2018-06-30,1876,"Lincoln","NE","North Platte",1128,138800,0.000720980533525595,-0.0028735632183908,-0.0367800138792505,,,"2017-06","2017-Q2",144100,-0.0367800138792505,"2017-01"
2018-06-30,171,"Hale","TX","Plainview",1129,72200,0.00837988826815642,0.0226628895184136,0.0140449438202247,,,"2018-06","2018-Q2",72200,0,"2018-06"
2018-06-30,1744,"Halifax","VA",,1130,76100,0.00395778364116095,0.00661375661375661,0.0201072386058981,,,"2007-01","2007-Q1",96400,-0.210580912863071,"2005-12"
2018-06-30,2535,"Scotland","NC","Laurinburg",1131,75900,0.00663129973474801,0.0284552845528455,0.0645161290322581,,,"2008-05","2008-Q2",77300,-0.018111254851229,"2007-10"
2018-06-30,681,"Perry","OH","Columbus",1132,93500,0.00971922246220302,0.0240963855421687,0.0412026726057906,,,"2018-06","2018-Q2",93500,0,"2018-06"
2018-06-30,1674,"Douglas","MN","Alexandria",1133,213500,0.0108901515151515,0.0364077669902913,0.114882506527415,,,"2018-06","2018-Q2",213500,0,"2018-06"
2018-06-30,1284,"Oneida","WI",,1134,154400,0.0032488628979857,0.00717547292889759,0.0117955439056356,,,"2007-07","2007-Q3",177400,-0.129650507328072,"2005-12"
2018-06-30,3218,"Prince George","VA","Richmond",1135,191800,0.000521648408972353,0.00471451021477213,0.0278670953912111,,,"2008-02","2008-Q1",209200,-0.0831739961759082,"2005-11"
2018-06-30,1121,"Jasper","TX",,1136,106700,0.00660377358490566,0.0161904761904762,0.0450538687561215,,,"2018-06","2018-Q2",106700,0,"2018-06"
2018-06-30,452,"Cocke","TN","Newport",1137,90900,0.00220507166482911,0.0353075170842825,0.208776595744681,,,"2018-06","2018-Q2",90900,0,"2018-06"
2018-06-30,2886,"Beauregard","LA","De Ridder",1138,105500,0.00285171102661597,0.0144230769230769,0.0910031023784902,,,"2018-06","2018-Q2",105500,0,"2018-06"
2018-06-30,2069,"Wapello","IA","Ottumwa",1139,73200,-0.00136425648021828,0.00136798905608755,0.0397727272727273,,,"2018-05","2018-Q2",73300,-0.00136425648021828,"2018-04"
2018-06-30,443,"Clark","KY","Lexington",1140,146900,0.00754458161865569,0.0229805013927577,0.0530465949820788,,,"2018-06","2018-Q2",146900,0,"2018-06"
2018-06-30,383,"Barry","MO",,1141,120600,0.00836120401337793,0.0229007633587786,0.0625550660792952,,,"2018-06","2018-Q2",120600,0,"2018-06"
2018-06-30,1846,"Laclede","MO","Lebanon",1142,121300,-0.00328677074774034,-0.00492206726825267,-0.0217741935483871,,,"2017-07","2017-Q3",124000,-0.0217741935483871,"2017-03"
